10, 19, 0, 0, 0, 1, 16, 16, True, 0.006, True
10, 19, 0, 0, 1, 1, 11, 11, True, 0.0061, True
10, 19, 0, 0, 2, 2, 12, 12, True, 0.0121, True
10, 19, 0, 0, 3, 2, 17, 17, True, 0.0121, True
10, 19, 0, 0, 4, 3, 18, 18, True, 0.0181, True
10, 19, 0, 0, 5, 3, 16, 16, True, 0.0182, True
10, 19, 0, 0, 6, 4, 8, 16, False, 0.0243, True
10, 19, 0, 0, 7, 3, 16, 16, True, 0.0182, True
10, 19, 0, 0, 8, 3, 11, 11, True, 0.0182, True
10, 19, 0, 0, 9, 4, 16, 8, False, 0.0242, True
10, 19, 0, 0, 10, 3, 11, 11, True, 0.0182, True
10, 19, 0, 0, 11, 3, 8, 16, False, 0.0182, True
10, 19, 0, 0, 12, 2, 13, 13, True, 0.0121, True
10, 19, 0, 0, 13, 2, 11, 11, True, 0.0121, True
10, 19, 0, 0, 14, 3, 12, 12, True, 0.0181, True
10, 19, 0, 0, 15, 3, 8, 8, True, 0.0182, True
10, 19, 0, 0, 16, 4, 13, 13, True, 0.0242, True
10, 19, 0, 0, 17, 4, 8, 16, False, 0.0243, True
10, 19, 0, 0, 18, 3, 11, 6, False, 0.0182, True
10, 19, 0, 0, 19, 2, 18, 18, True, 0.0121, True
10, 19, 1, 1, 0, 15, 12, 12, True, 0.0908, True
10, 19, 1, 1, 1, 15, 17, 17, True, 0.0908, True
10, 19, 1, 1, 2, 12, 18, 18, True, 0.0726, True
10, 19, 1, 1, 3, 12, 13, 13, True, 0.0727, True
10, 19, 1, 1, 4, 9, 12, 12, True, 0.0545, True
10, 19, 1, 1, 5, 9, 16, 16, True, 0.0545, True
10, 19, 1, 1, 6, 6, 18, 11, False, 0.0363, True
10, 19, 1, 1, 7, 9, 12, 12, True, 0.0545, True
10, 19, 1, 1, 8, 9, 7, 7, True, 0.0545, True
10, 19, 1, 1, 9, 6, 6, 6, True, 0.0363, True
10, 19, 1, 1, 10, 6, 11, 11, True, 0.0363, True
10, 19, 1, 1, 11, 3, 11, 12, False, 0.0181, True
10, 19, 1, 1, 12, 6, 17, 17, True, 0.0363, True
10, 19, 1, 1, 13, 6, 11, 12, False, 0.0363, True
10, 19, 1, 1, 14, 9, 11, 11, True, 0.0545, True
10, 19, 1, 1, 15, 9, 6, 6, True, 0.0545, True
10, 19, 1, 1, 16, 6, 17, 7, False, 0.0363, True
