48, 70, 1, 1, 12.0, -14.0, -45.0, 38.0, -13.0, 3.0, -7.0, -3.0, 5.0, 14.0, 0.0, 48.0, -22.0, 59.0, 8.0, -9.0, 12.0, -36.0, 3.0, -10.0, 31.0, 25.0, 53.0, -42.0, 33.0, -26.0, 39.0, -5.0, 17.0, 5.0, 1, 1, 12, 4.754
48, 70, 1, 2, -4.0, -25.0, 9.0, 30.0, -2.0, -40.0, -11.0, 30.0, -10.0, 32.0, -7.0, 15.0, 1.0, -43.0, -24.0, -17.0, -38.0, -40.0, -33.0, -25.0, 35.0, -30.0, -46.0, -18.0, 3.0, -26.0, -31.0, -18.0, -15.0, -1.0, -1, 1, 13, 5.003
48, 70, 1, 3, 21.0, -11.0, -3.0, -8.0, -2.0, 73.0, 5.0, 25.0, 4.0, 29.0, 11.0, 0.0, 22.0, -12.0, 47.0, -23.0, 8.0, 10.0, 20.0, 40.0, 18.0, 15.0, -30.0, 32.0, 32.0, 7.0, -18.0, -8.0, -43.0, -6.0, 1, 1, 8, 3.166
48, 70, 1, 4, -30.0, 1.0, -8.0, 5.0, -6.0, 0.0, 2.0, -25.0, -30.0, -7.0, -27.0, -60.0, 18.0, -6.0, -9.0, -13.0, -39.0, -37.0, -21.0, -27.0, -0.0, -25.0, -4.0, -15.0, -21.0, 46.0, 11.0, 25.0, 3.0, -21.0, -1, -1, 9, 3.488
48, 70, 1, 5, -42.0, -84.0, -29.0, 18.0, 10.0, -71.0, -28.0, -11.0, -46.0, -12.0, 4.0, -14.0, -23.0, -8.0, -21.0, -63.0, 7.0, 35.0, -18.0, 8.0, -42.0, 46.0, 6.0, -9.0, -47.0, -70.0, -32.0, -5.0, -10.0, -3.0, -1, -1, 6, 2.443
48, 70, 1, 6, 24.0, -9.0, 13.0, -24.0, -6.0, -28.0, -13.0, -6.0, 3.0, -31.0, -42.0, 14.0, 8.0, 15.0, -6.0, -16.0, -43.0, 18.0, 3.0, 11.0, -19.0, -5.0, -15.0, 42.0, 2.0, -30.0, 33.0, -16.0, 13.0, -21.0, -1, -1, 11, 4.291
48, 70, 1, 7, -14.0, -27.0, -19.0, 14.0, -79.0, -22.0, -18.0, -18.0, -11.0, -8.0, 44.0, -52.0, -10.0, -14.0, -16.0, 29.0, 18.0, -5.0, 32.0, 4.0, -32.0, 9.0, -40.0, -3.0, 15.0, -17.0, 3.0, -6.0, -30.0, -41.0, -1, -1, 6, 2.373
48, 70, 1, 8, -18.0, 29.0, -30.0, 23.0, 26.0, -46.0, -32.0, 14.0, 31.0, 32.0, -50.0, 6.0, -11.0, 45.0, 30.0, 15.0, 5.0, -43.0, 48.0, 2.0, 28.0, 18.0, -29.0, -33.0, -9.0, 8.0, 43.0, 20.0, 17.0, 58.0, 1, 1, 20, 7.833
48, 70, 1, 9, -29.0, 13.0, 40.0, 17.0, -0.0, 52.0, -15.0, 46.0, 10.0, 45.0, 3.0, 32.0, 5.0, 37.0, 13.0, 22.0, 3.0, 57.0, 50.0, 32.0, -12.0, 15.0, 43.0, 17.0, -23.0, -12.0, -15.0, 14.0, 8.0, 2.0, 1, 1, 8, 3.115
48, 70, 1, 10, 20.0, 36.0, -0.0, 37.0, -27.0, 28.0, 75.0, -17.0, -14.0, 23.0, 21.0, 66.0, 43.0, 8.0, -2.0, -8.0, -1.0, 17.0, -24.0, -6.0, 9.0, 15.0, -23.0, 46.0, 8.0, 27.0, -1.0, -20.0, 16.0, -15.0, 1, 1, 8, 3.168
