37, 47, 0, 0, 0, 1, 16, 16, True, 0.0061, True
37, 47, 0, 0, 1, 1, 12, 12, True, 0.0061, True
37, 47, 0, 0, 2, 2, 12, 12, True, 0.0121, True
37, 47, 0, 0, 3, 2, 18, 18, True, 0.0121, True
37, 47, 0, 0, 4, 3, 8, 8, True, 0.0182, True
37, 47, 0, 0, 5, 3, 17, 17, True, 0.0181, True
37, 47, 0, 0, 6, 4, 11, 11, True, 0.0242, True
37, 47, 0, 0, 7, 4, 18, 18, True, 0.0242, True
37, 47, 0, 0, 8, 5, 18, 18, True, 0.0303, True
37, 47, 0, 0, 9, 5, 11, 11, True, 0.0303, True
37, 47, 1, 1, 0, 15, 17, 17, True, 0.0908, True
37, 47, 1, 1, 1, 15, 18, 18, True, 0.0908, True
37, 47, 1, 1, 2, 12, 11, 11, True, 0.0727, True
37, 47, 1, 1, 3, 12, 7, 7, True, 0.0727, True
37, 47, 1, 1, 4, 9, 13, 13, True, 0.0545, True
37, 47, 1, 1, 5, 9, 7, 7, True, 0.0545, True
37, 47, 1, 1, 6, 6, 17, 17, True, 0.0364, True
37, 47, 1, 1, 7, 6, 7, 7, True, 0.0363, True
37, 47, 1, 1, 8, 3, 6, 6, True, 0.0182, True
37, 47, 1, 1, 9, 3, 8, 8, True, 0.0182, True
37, 47, 2, 0, 0, 6, 8, 8, True, 0.0363, True
37, 47, 2, 0, 1, 6, 6, 6, True, 0.0363, True
37, 47, 2, 0, 2, 7, 12, 12, True, 0.0424, True
37, 47, 2, 0, 3, 7, 18, 18, True, 0.0424, True
37, 47, 2, 0, 4, 8, 7, 7, True, 0.0484, True
37, 47, 2, 0, 5, 8, 7, 7, True, 0.0485, True
37, 47, 2, 0, 6, 9, 18, 18, True, 0.0545, True
37, 47, 2, 0, 7, 9, 12, 12, True, 0.0545, True
37, 47, 2, 0, 8, 10, 18, 18, True, 0.0606, True
37, 47, 2, 0, 9, 10, 6, 6, True, 0.0606, True
37, 47, 3, 1, 0, 1, 18, 7, False, 0.0061, True
37, 47, 3, 1, 1, 2, 13, 13, True, 0.0121, True
37, 47, 3, 1, 2, 2, 8, 7, False, 0.0121, True
37, 47, 3, 1, 3, 3, 18, 18, True, 0.0182, True
37, 47, 3, 1, 4, 3, 16, 16, True, 0.0182, True
37, 47, 3, 1, 5, 2, 17, 17, True, 0.0121, True
37, 47, 3, 1, 6, 2, 13, 13, True, 0.0121, True
37, 47, 3, 1, 7, 1, 8, 7, False, 0.0061, True
37, 47, 3, 1, 8, 2, 16, 7, False, 0.0121, True
37, 47, 3, 1, 9, 3, 11, 11, True, 0.0181, True
37, 47, 4, 1, 0, 3, 17, 17, True, 0.0181, True
37, 47, 4, 1, 1, 3, 11, 11, True, 0.0182, True
37, 47, 4, 1, 2, 2, 8, 13, False, 0.0121, True
37, 47, 4, 1, 3, 3, 11, 11, True, 0.0182, True
37, 47, 4, 1, 4, 3, 11, 11, True, 0.0182, True
37, 47, 4, 1, 5, 2, 6, 12, False, 0.0122, True
37, 47, 4, 1, 6, 3, 6, 6, True, 0.0182, True
37, 47, 4, 1, 7, 3, 7, 7, True, 0.0182, True
37, 47, 4, 1, 8, 2, 11, 17, False, 0.0121, True
37, 47, 4, 1, 9, 3, 6, 6, True, 0.0182, True
37, 47, 5, 0, 0, 11, 18, -1, False, 0.0666, True
37, 47, 5, 0, 1, 10, 16, -1, False, 0.0606, True
37, 47, 5, 0, 2, 9, 8, -1, False, 0.0545, True
37, 47, 5, 0, 3, 8, 6, -1, False, 0.0485, True
37, 47, 5, 0, 4, 7, 7, -1, False, 0.0424, True
37, 47, 5, 0, 5, 6, 17, -1, False, 0.0363, True
37, 47, 5, 0, 6, 5, 8, -1, False, 0.0303, True
37, 47, 5, 0, 7, 4, 13, -1, False, 0.0243, True
37, 47, 5, 0, 8, 3, 16, -1, False, 0.0182, True
37, 47, 5, 0, 9, 2, 12, -1, False, 0.0121, True
