3, 18, 0, 0, 0, 1, 13, 13, True, 0.0061, True
3, 18, 0, 0, 1, 1, 18, 18, True, 0.0061, True
3, 18, 0, 0, 2, 2, 17, 17, True, 0.0121, True
3, 18, 0, 0, 3, 2, 8, 8, True, 0.0121, True
3, 18, 0, 0, 4, 3, 12, 12, True, 0.0181, True
3, 18, 0, 0, 5, 3, 13, 13, True, 0.0181, True
3, 18, 0, 0, 6, 4, 6, 8, False, 0.0242, True
3, 18, 0, 0, 7, 3, 18, 18, True, 0.0182, True
3, 18, 0, 0, 8, 3, 7, 7, True, 0.0181, True
3, 18, 0, 0, 9, 4, 6, 6, True, 0.0242, True
3, 18, 1, 1, 0, 15, 13, 13, True, 0.0908, True
3, 18, 1, 1, 1, 15, 13, 13, True, 0.0908, True
3, 18, 1, 1, 2, 12, 18, 18, True, 0.0727, True
3, 18, 1, 1, 3, 12, 7, 7, True, 0.0727, True
3, 18, 1, 1, 4, 9, 12, 12, True, 0.0545, True
3, 18, 1, 1, 5, 9, 7, 7, True, 0.0545, True
3, 18, 1, 1, 6, 6, 8, 8, True, 0.0363, True
3, 18, 1, 1, 7, 6, 6, 6, True, 0.0363, True
3, 18, 1, 1, 8, 3, 12, 12, True, 0.0182, True
3, 18, 1, 1, 9, 3, 6, 12, False, 0.0182, True
3, 18, 2, 0, 0, 4, 18, -1, False, 0.0242, True
3, 18, 2, 0, 1, 3, 18, -1, False, 0.0183, True
3, 18, 2, 0, 2, 2, 17, -1, False, 0.0121, True
3, 18, 2, 0, 3, 1, 16, -1, False, 0.0061, True
3, 18, 2, 0, 4, 1, 13, -1, False, 0.0061, True
3, 18, 2, 0, 5, 1, 11, -1, False, 0.0061, True
3, 18, 2, 0, 6, 1, 16, -1, False, 0.006, True
3, 18, 2, 0, 7, 1, 16, -1, False, 0.0061, True
3, 18, 2, 0, 8, 1, 16, -1, False, 0.0061, True
3, 18, 2, 0, 9, 1, 12, -1, False, 0.0061, True
3, 18, 3, 1, 0, 6, 18, -1, False, 0.0363, True
3, 18, 3, 1, 1, 7, 16, -1, False, 0.0424, True
3, 18, 3, 1, 2, 8, 8, -1, False, 0.0485, True
3, 18, 3, 1, 3, 9, 16, -1, False, 0.0545, True
3, 18, 3, 1, 4, 10, 7, -1, False, 0.0605, True
3, 18, 3, 1, 5, 11, 11, -1, False, 0.0666, True
3, 18, 3, 1, 6, 12, 6, -1, False, 0.0727, True
3, 18, 3, 1, 7, 13, 12, -1, False, 0.0787, True
3, 18, 3, 1, 8, 14, 7, -1, False, 0.0848, True
3, 18, 3, 1, 9, 15, 6, -1, False, 0.0908, True
3, 18, 4, 1, 0, 16, 6, -1, False, 0.0969, True
3, 18, 4, 1, 1, 17, 11, -1, False, 0.103, True
3, 18, 4, 1, 2, 18, 7, -1, False, 0.109, True
3, 18, 4, 1, 3, 19, 13, -1, False, 0.1151, True
3, 18, 4, 1, 4, 20, 8, -1, False, 0.1212, True
3, 18, 4, 1, 5, 21, 8, -1, False, 0.1271, True
3, 18, 4, 1, 6, 22, 12, -1, False, 0.1332, True
3, 18, 4, 1, 7, 23, 16, -1, False, 0.1393, True
3, 18, 4, 1, 8, 24, 8, -1, False, 0.1453, True
3, 18, 4, 1, 9, 25, 17, -1, False, 0.1515, True
3, 18, 5, 0, 0, 1, 7, -1, False, 0.0061, True
3, 18, 5, 0, 1, 1, 11, -1, False, 0.0061, True
3, 18, 5, 0, 2, 1, 17, -1, False, 0.0061, True
3, 18, 5, 0, 3, 1, 12, -1, False, 0.0061, True
3, 18, 5, 0, 4, 1, 18, -1, False, 0.0061, True
3, 18, 5, 0, 5, 1, 18, -1, False, 0.006, True
3, 18, 5, 0, 6, 1, 11, -1, False, 0.006, True
3, 18, 5, 0, 7, 1, 12, -1, False, 0.0061, True
3, 18, 5, 0, 8, 1, 12, -1, False, 0.006, True
3, 18, 5, 0, 9, 1, 6, -1, False, 0.0061, True
