6, 6, 0, 0, 0, 1, 13, 6, False, 0.0061, True
6, 6, 0, 0, 1, 1, 11, 11, True, 0.0061, True
6, 6, 0, 0, 2, 1, 16, 16, True, 0.0061, True
6, 6, 0, 0, 3, 2, 6, 6, True, 0.0121, True
6, 6, 0, 0, 4, 2, 8, 8, True, 0.0122, True
6, 6, 0, 0, 5, 3, 18, 18, True, 0.0182, True
6, 6, 0, 0, 6, 3, 6, 6, True, 0.0182, True
6, 6, 0, 0, 7, 4, 6, 6, True, 0.0242, True
6, 6, 0, 0, 8, 4, 16, 16, True, 0.0242, True
6, 6, 0, 0, 9, 5, 17, 17, True, 0.0303, True
6, 6, 0, 0, 10, 5, 17, 17, True, 0.0303, True
6, 6, 0, 0, 11, 6, 7, -1, False, 0.0363, True
6, 6, 0, 0, 12, 5, 6, 12, False, 0.0303, True
6, 6, 0, 0, 13, 4, 12, 12, True, 0.0242, True
6, 6, 0, 0, 14, 4, 8, 8, True, 0.0242, True
6, 6, 0, 0, 15, 5, 7, 7, True, 0.0302, True
6, 6, 0, 0, 16, 5, 8, 8, True, 0.0304, True
6, 6, 0, 0, 17, 6, 7, 7, True, 0.0363, True
6, 6, 0, 0, 18, 6, 7, 7, True, 0.0363, True
6, 6, 0, 0, 19, 7, 7, 7, True, 0.0424, True
6, 6, 1, 1, 0, 30, 7, 7, True, 0.1817, True
6, 6, 1, 1, 1, 30, 6, 6, True, 0.1817, True
6, 6, 1, 1, 2, 27, 16, 16, True, 0.1635, True
6, 6, 1, 1, 3, 27, 16, 16, True, 0.1635, True
6, 6, 1, 1, 4, 24, 7, 7, True, 0.1453, True
6, 6, 1, 1, 5, 24, 11, 11, True, 0.1453, True
6, 6, 1, 1, 6, 21, 18, 18, True, 0.1271, True
6, 6, 1, 1, 7, 21, 13, 13, True, 0.1272, True
6, 6, 1, 1, 8, 18, 12, 12, True, 0.109, True
6, 6, 1, 1, 9, 18, 18, 18, True, 0.109, True
6, 6, 1, 1, 10, 15, 12, 12, True, 0.0908, True
6, 6, 1, 1, 11, 15, 16, 16, True, 0.0908, True
6, 6, 1, 1, 12, 12, 11, 11, True, 0.0727, True
6, 6, 1, 1, 13, 12, 18, 18, True, 0.0727, True
6, 6, 1, 1, 14, 9, 7, 7, True, 0.0545, True
6, 6, 1, 1, 15, 9, 16, 16, True, 0.0545, True
6, 6, 1, 1, 16, 6, 11, 11, True, 0.0363, True
6, 6, 1, 1, 17, 6, 11, 11, True, 0.0363, True
6, 6, 1, 1, 18, 3, 6, 6, True, 0.0182, True
6, 6, 1, 1, 19, 3, 11, 18, False, 0.0182, True
6, 6, 2, 0, 0, 7, 12, 17, False, 0.0423, True
6, 6, 2, 0, 1, 6, 6, 6, True, 0.0363, True
6, 6, 2, 0, 2, 6, 13, 13, True, 0.0363, True
6, 6, 2, 0, 3, 7, 6, 6, True, 0.0424, True
6, 6, 2, 0, 4, 7, 18, 8, False, 0.0424, True
6, 6, 2, 0, 5, 6, 7, 7, True, 0.0363, True
6, 6, 2, 0, 6, 6, 11, 11, True, 0.0363, True
6, 6, 2, 0, 7, 7, 17, 6, False, 0.0424, True
6, 6, 2, 0, 8, 6, 11, 11, True, 0.0363, True
6, 6, 2, 0, 9, 6, 16, 16, True, 0.0363, True
6, 6, 2, 0, 10, 7, 6, 13, False, 0.0424, True
6, 6, 2, 0, 11, 6, 6, 6, True, 0.0363, True
6, 6, 2, 0, 12, 6, 11, -1, False, 0.0363, True
6, 6, 2, 0, 13, 5, 7, 12, False, 0.0303, True
6, 6, 2, 0, 14, 4, 6, 6, True, 0.0242, True
6, 6, 2, 0, 15, 4, 8, 8, True, 0.0242, True
6, 6, 2, 0, 16, 5, 6, 6, True, 0.0303, True
6, 6, 2, 0, 17, 5, 8, 8, True, 0.0303, True
6, 6, 2, 0, 18, 6, 13, 13, True, 0.0363, True
6, 6, 2, 0, 19, 6, 16, 16, True, 0.0364, True
6, 6, 2, 0, 20, 7, 12, 12, True, 0.0424, True
6, 6, 2, 0, 21, 7, 7, 7, True, 0.0424, True
6, 6, 2, 0, 22, 8, 13, 11, False, 0.0484, True
6, 6, 2, 0, 23, 7, 7, 7, True, 0.0424, True
6, 6, 2, 0, 24, 7, 7, 7, True, 0.0424, True
6, 6, 2, 0, 25, 8, 16, 11, False, 0.0484, True
6, 6, 2, 0, 26, 7, 12, 12, True, 0.0424, True
6, 6, 2, 0, 27, 7, 8, 8, True, 0.0424, True
6, 6, 2, 0, 28, 8, 12, 12, True, 0.0485, True
6, 6, 2, 0, 29, 8, 12, 12, True, 0.0484, True
6, 6, 2, 0, 30, 9, 13, 13, True, 0.0545, True
6, 6, 2, 0, 31, 9, 11, 11, True, 0.0545, True
6, 6, 2, 0, 32, 10, 13, 13, True, 0.0605, True
6, 6, 2, 0, 33, 10, 13, 13, True, 0.0606, True
6, 6, 2, 0, 34, 11, 7, 7, True, 0.0666, True
6, 6, 2, 0, 35, 11, 16, 12, False, 0.0666, True
6, 6, 2, 0, 36, 10, 7, 7, True, 0.0606, True
6, 6, 2, 0, 37, 10, 8, 11, False, 0.0606, True
6, 6, 2, 0, 38, 9, 11, -1, False, 0.0545, True
6, 6, 2, 0, 39, 8, 13, 13, True, 0.0484, True
6, 6, 2, 0, 40, 8, 8, 7, False, 0.0485, True
6, 6, 2, 0, 41, 7, 7, 7, True, 0.0424, True
6, 6, 2, 0, 42, 7, 12, 12, True, 0.0424, True
6, 6, 2, 0, 43, 8, 18, 17, False, 0.0485, True
6, 6, 2, 0, 44, 7, 11, 11, True, 0.0424, True
6, 6, 2, 0, 45, 7, 11, 11, True, 0.0424, True
6, 6, 2, 0, 46, 8, 13, 7, False, 0.0484, True
6, 6, 2, 0, 47, 7, 13, 13, True, 0.0424, True
6, 6, 2, 0, 48, 7, 16, 16, True, 0.0424, True
6, 6, 2, 0, 49, 8, 16, 17, False, 0.0484, True
6, 6, 3, 1, 0, 6, 7, 6, False, 0.0363, True
6, 6, 3, 1, 1, 7, 7, 7, True, 0.0424, True
6, 6, 3, 1, 2, 7, 17, 17, True, 0.0423, True
6, 6, 3, 1, 3, 6, 12, 12, True, 0.0363, True
6, 6, 3, 1, 4, 6, 6, 6, True, 0.0364, True
6, 6, 3, 1, 5, 5, 11, 11, True, 0.0303, True
6, 6, 3, 1, 6, 5, 18, 18, True, 0.0303, True
6, 6, 3, 1, 7, 4, 16, 16, True, 0.0242, True
6, 6, 3, 1, 8, 4, 18, 18, True, 0.0242, True
6, 6, 3, 1, 9, 3, 12, 6, False, 0.0182, True
6, 6, 3, 1, 10, 4, 18, 8, False, 0.0243, True
6, 6, 3, 1, 11, 5, 7, 7, True, 0.0303, True
6, 6, 3, 1, 12, 5, 13, 13, True, 0.0302, True
6, 6, 3, 1, 13, 4, 16, 16, True, 0.0242, True
6, 6, 3, 1, 14, 4, 13, 11, False, 0.0242, True
6, 6, 3, 1, 15, 5, 17, 17, True, 0.0303, True
6, 6, 3, 1, 16, 5, 16, 16, True, 0.0303, True
6, 6, 3, 1, 17, 4, 13, 13, True, 0.0242, True
6, 6, 3, 1, 18, 4, 6, 6, True, 0.0242, True
6, 6, 3, 1, 19, 3, 7, 7, True, 0.0182, True
6, 6, 3, 1, 20, 3, 11, 8, False, 0.0182, True
6, 6, 3, 1, 21, 4, 16, 16, True, 0.0242, True
6, 6, 3, 1, 22, 4, 12, 12, True, 0.0242, True
6, 6, 3, 1, 23, 3, 17, 17, True, 0.0181, True
6, 6, 3, 1, 24, 3, 12, 12, True, 0.0182, True
6, 6, 3, 1, 25, 2, 7, 8, False, 0.0121, True
6, 6, 3, 1, 26, 3, 12, 6, False, 0.0182, True
6, 6, 3, 1, 27, 4, 8, 8, True, 0.0242, True
6, 6, 3, 1, 28, 4, 18, 18, True, 0.0242, True
6, 6, 3, 1, 29, 3, 16, 16, True, 0.0182, True
6, 6, 3, 1, 30, 3, 6, 6, True, 0.0182, True
6, 6, 3, 1, 31, 2, 8, 8, True, 0.0121, True
6, 6, 3, 1, 32, 2, 11, 17, False, 0.0121, True
6, 6, 3, 1, 33, 3, 11, 11, True, 0.0182, True
6, 6, 3, 1, 34, 3, 7, 7, True, 0.0182, True
6, 6, 3, 1, 35, 2, 6, 6, True, 0.0121, True
6, 6, 3, 1, 36, 2, 17, 18, False, 0.0121, True
6, 6, 3, 1, 37, 3, 6, 6, True, 0.0182, True
6, 6, 3, 1, 38, 3, 13, 16, False, 0.0182, True
6, 6, 3, 1, 39, 4, 13, 13, True, 0.0242, True
6, 6, 3, 1, 40, 4, 12, 12, True, 0.0242, True
6, 6, 3, 1, 41, 3, 18, 18, True, 0.0181, True
6, 6, 3, 1, 42, 3, 8, 8, True, 0.0182, True
6, 6, 3, 1, 43, 2, 8, 16, False, 0.012, True
6, 6, 3, 1, 44, 3, 18, 18, True, 0.0182, True
6, 6, 3, 1, 45, 3, 8, 8, True, 0.0182, True
6, 6, 3, 1, 46, 2, 12, 12, True, 0.0121, True
6, 6, 3, 1, 47, 2, 7, 7, True, 0.0121, True
6, 6, 3, 1, 48, 1, 18, 18, True, 0.0061, True
6, 6, 3, 1, 49, 1, 18, 17, False, 0.0061, True
6, 6, 4, 1, 0, 2, 17, 6, False, 0.0121, True
6, 6, 4, 1, 1, 3, 16, 16, True, 0.0182, True
6, 6, 4, 1, 2, 3, 18, 18, True, 0.0182, True
6, 6, 4, 1, 3, 2, 6, 18, False, 0.0122, True
6, 6, 4, 1, 4, 3, 8, 7, False, 0.0182, True
6, 6, 4, 1, 5, 4, 13, 13, True, 0.0243, True
6, 6, 4, 1, 6, 4, 13, 13, True, 0.0243, True
6, 6, 4, 1, 7, 3, 8, 17, False, 0.0181, True
6, 6, 4, 1, 8, 4, 16, 16, True, 0.0242, True
6, 6, 4, 1, 9, 4, 8, 6, False, 0.0242, True
6, 6, 4, 1, 10, 5, 11, 11, True, 0.0303, True
6, 6, 4, 1, 11, 5, 18, 18, True, 0.0303, True
6, 6, 4, 1, 12, 4, 11, 11, True, 0.0242, True
6, 6, 4, 1, 13, 4, 8, 8, True, 0.0242, True
6, 6, 4, 1, 14, 3, 8, 8, True, 0.0182, True
6, 6, 4, 1, 15, 3, 17, 17, True, 0.0182, True
6, 6, 4, 1, 16, 2, 11, 18, False, 0.0121, True
6, 6, 4, 1, 17, 3, 8, 8, True, 0.0182, True
6, 6, 4, 1, 18, 3, 8, 16, False, 0.0181, True
6, 6, 4, 1, 19, 4, 16, 16, True, 0.0242, True
6, 6, 4, 1, 20, 4, 6, 17, False, 0.0242, True
6, 6, 4, 1, 21, 5, 11, 11, True, 0.0303, True
6, 6, 4, 1, 22, 5, 16, 16, True, 0.0302, True
6, 6, 4, 1, 23, 4, 7, 18, False, 0.0242, True
6, 6, 4, 1, 24, 5, 8, 8, True, 0.0303, True
6, 6, 4, 1, 25, 5, 16, 16, True, 0.0304, True
6, 6, 4, 1, 26, 4, 13, 13, True, 0.0242, True
6, 6, 4, 1, 27, 4, 16, 16, True, 0.0242, True
6, 6, 4, 1, 28, 3, 11, 11, True, 0.0182, True
6, 6, 4, 1, 29, 3, 18, 18, True, 0.0182, True
6, 6, 4, 1, 30, 2, 8, 7, False, 0.0121, True
6, 6, 4, 1, 31, 3, 11, 18, False, 0.0182, True
6, 6, 4, 1, 32, 4, 8, 16, False, 0.0242, True
6, 6, 4, 1, 33, 5, 12, 12, True, 0.0303, True
6, 6, 4, 1, 34, 5, 7, 7, True, 0.0303, True
6, 6, 4, 1, 35, 4, 13, 13, True, 0.0242, True
6, 6, 4, 1, 36, 4, 6, 6, True, 0.0242, True
6, 6, 4, 1, 37, 3, 7, 18, False, 0.0182, True
6, 6, 4, 1, 38, 4, 13, 13, True, 0.0242, True
6, 6, 4, 1, 39, 4, 8, 16, False, 0.0242, True
6, 6, 4, 1, 40, 5, 13, 7, False, 0.0303, True
6, 6, 4, 1, 41, 6, 11, 11, True, 0.0363, True
6, 6, 4, 1, 42, 6, 7, 7, True, 0.0363, True
6, 6, 4, 1, 43, 5, 8, 8, True, 0.0303, True
6, 6, 4, 1, 44, 5, 18, 18, True, 0.0303, True
6, 6, 4, 1, 45, 4, 17, 17, True, 0.0242, True
6, 6, 4, 1, 46, 4, 12, 16, False, 0.0242, True
6, 6, 4, 1, 47, 5, 6, 6, True, 0.0302, True
6, 6, 4, 1, 48, 5, 18, 18, True, 0.0303, True
6, 6, 4, 1, 49, 4, 12, 12, True, 0.0242, True
6, 6, 5, 0, 0, 7, 7, 7, True, 0.0424, True
6, 6, 5, 0, 1, 7, 13, 13, True, 0.0424, True
6, 6, 5, 0, 2, 8, 11, 11, True, 0.0484, True
6, 6, 5, 0, 3, 8, 18, 18, True, 0.0484, True
6, 6, 5, 0, 4, 9, 11, 8, False, 0.0545, True
6, 6, 5, 0, 5, 8, 7, 7, True, 0.0484, True
6, 6, 5, 0, 6, 8, 8, 16, False, 0.0484, True
6, 6, 5, 0, 7, 7, 13, 13, True, 0.0424, True
6, 6, 5, 0, 8, 7, 18, 18, True, 0.0424, True
6, 6, 5, 0, 9, 8, 12, 16, False, 0.0485, True
6, 6, 5, 0, 10, 7, 12, 12, True, 0.0424, True
6, 6, 5, 0, 11, 7, 7, 7, True, 0.0424, True
6, 6, 5, 0, 12, 8, 7, 7, True, 0.0484, True
6, 6, 5, 0, 13, 8, 13, 13, True, 0.0485, True
6, 6, 5, 0, 14, 9, 6, 7, False, 0.0545, True
