63, 86, 1, 1, 5.0, 15.0, -21.0, -53.0, -21.0, -25.0, -12.0, -42.0, 42.0, -3.0, -23.0, 3.0, 12.0, -32.0, -0.0, -27.0, -7.0, -63.0, 13.0, -38.0, -13.0, -32.0, -9.0, -40.0, -17.0, -32.0, -11.0, -36.0, -5.0, -43.0, -1, 1, 2, 0.852
63, 86, 1, 2, 57.0, 24.0, -4.0, 13.0, 26.0, 26.0, -23.0, 15.0, 59.0, 41.0, 1.0, -63.0, 25.0, -37.0, 33.0, -32.0, 55.0, -37.0, 2.0, 38.0, 9.0, 25.0, 19.0, 32.0, -9.0, 44.0, 47.0, -4.0, 19.0, -37.0, 1, 1, 4, 1.751
63, 86, 1, 3, 11.0, 19.0, -3.0, 23.0, 28.0, 44.0, 42.0, 64.0, 6.0, -5.0, 13.0, 6.0, 11.0, -4.0, -1.0, 39.0, -28.0, 26.0, -16.0, -37.0, 11.0, 7.0, 2.0, 85.0, 28.0, 1.0, 41.0, -29.0, 28.0, 0.0, 1, 1, 6, 2.36
63, 86, 1, 4, -25.0, -31.0, 19.0, 13.0, -31.0, 10.0, 17.0, 3.0, 47.0, 21.0, 21.0, 13.0, 4.0, -27.0, -15.0, 39.0, -26.0, -6.0, 17.0, 28.0, 77.0, -16.0, -3.0, 25.0, 38.0, 22.0, -1.0, -15.0, -25.0, -5.0, 1, -1, 5, 2.043
63, 86, 1, 5, -2.0, 2.0, -58.0, 0.0, -29.0, -7.0, 16.0, -36.0, -23.0, -15.0, 7.0, -1.0, 30.0, 19.0, 13.0, 21.0, -14.0, 30.0, -19.0, 38.0, -22.0, -41.0, -56.0, -28.0, -3.0, 3.0, -27.0, 4.0, -1.0, -3.0, -1, -1, 5, 2.196
63, 86, 1, 6, 39.0, -55.0, 5.0, -52.0, -2.0, 2.0, -39.0, -35.0, -1.0, -15.0, -35.0, 2.0, -5.0, -59.0, -51.0, -33.0, -12.0, -34.0, -11.0, -29.0, -41.0, -30.0, 1.0, 17.0, -1.0, -5.0, -30.0, 10.0, -43.0, 12.0, -1, -1, 4, 1.861
63, 86, 1, 7, -25.0, -18.0, -21.0, 1.0, -8.0, -31.0, -30.0, -24.0, -4.0, 11.0, -27.0, 13.0, -19.0, 14.0, -3.0, -47.0, -71.0, -63.0, -29.0, 16.0, -29.0, -53.0, -14.0, 33.0, 17.0, -2.0, -43.0, -17.0, 2.0, -14.0, -1, -1, 6, 2.404
63, 86, 1, 8, -10.0, -62.0, -6.0, -11.0, -13.0, -31.0, 2.0, 14.0, 11.0, -24.0, 52.0, -10.0, 14.0, -5.0, -70.0, -2.0, -11.0, -20.0, 10.0, -19.0, 7.0, 13.0, -18.0, -11.0, -18.0, 11.0, -15.0, -9.0, -13.0, -10.0, -1, -1, 4, 1.572
63, 86, 1, 9, 10.0, -28.0, -12.0, 18.0, -1.0, 15.0, -19.0, -3.0, 3.0, -35.0, -12.0, -24.0, 18.0, -38.0, -2.0, 15.0, -48.0, -21.0, -48.0, 18.0, 0.0, 9.0, 23.0, -9.0, -18.0, 24.0, -3.0, 15.0, -29.0, -10.0, -1, -1, 10, 3.97
63, 86, 1, 10, -21.0, 5.0, -17.0, -30.0, 12.0, -39.0, -48.0, -48.0, -7.0, -37.0, -31.0, 1.0, 33.0, 34.0, -51.0, -10.0, 9.0, -14.0, -43.0, -24.0, -31.0, -37.0, 9.0, 5.0, -21.0, -3.0, 9.0, -50.0, -26.0, -49.0, -1, -1, 4, 1.701
