55, 78, 1, 1, -1.0, 24.0, -6.0, 4.0, 11.0, -28.0, -2.0, -25.0, 37.0, -3.0, 3.0, -35.0, -1.0, 27.0, -14.0, 30.0, -20.0, -10.0, 42.0, 13.0, -2.0, -29.0, -4.0, -7.0, 10.0, 15.0, 21.0, 66.0, -44.0, -3.0, 1, 1, 4, 1.799
55, 78, 1, 2, 29.0, 9.0, 4.0, 38.0, -31.0, -59.0, -60.0, -30.0, 21.0, -56.0, -10.0, -5.0, 1.0, 33.0, 16.0, -26.0, -7.0, -2.0, -16.0, -9.0, 14.0, -21.0, 34.0, -10.0, -8.0, -5.0, 7.0, -66.0, 3.0, 1.0, -1, 1, 2, 0.815
55, 78, 1, 3, -17.0, 54.0, -1.0, 8.0, -13.0, 63.0, 19.0, 15.0, 16.0, 10.0, 38.0, 6.0, 16.0, 26.0, 8.0, -39.0, 2.0, -26.0, 17.0, 34.0, 6.0, 1.0, 15.0, 2.0, 10.0, 1.0, -12.0, -28.0, -12.0, -3.0, 1, 1, 4, 1.717
55, 78, 1, 4, 25.0, -9.0, -26.0, -15.0, -61.0, 5.0, -30.0, 34.0, 8.0, 11.0, 13.0, 16.0, 16.0, -20.0, 10.0, 3.0, 3.0, -15.0, 16.0, 4.0, 30.0, 28.0, 18.0, 1.0, 34.0, 39.0, -1.0, 5.0, 30.0, -14.0, 1, -1, 8, 3.065
55, 78, 1, 5, 41.0, 73.0, 1.0, -3.0, 13.0, -34.0, -5.0, -32.0, 49.0, -6.0, 39.0, 45.0, 43.0, 24.0, 27.0, 18.0, 53.0, 14.0, 2.0, -13.0, -12.0, 30.0, 92.0, 16.0, 52.0, 35.0, 14.0, -8.0, 26.0, -6.0, 1, 1, 2, 0.817
55, 78, 1, 6, 21.0, 50.0, -32.0, -55.0, 3.0, 44.0, -48.0, -63.0, 24.0, 21.0, -18.0, 0.0, 1.0, -17.0, -24.0, -12.0, -38.0, 49.0, -4.0, -43.0, -48.0, 18.0, -23.0, -39.0, -7.0, -31.0, 19.0, -66.0, 42.0, -37.0, -1, 1, 2, 0.96
55, 78, 1, 7, -33.0, -14.0, -52.0, -30.0, -1.0, -5.0, -49.0, 0.0, -7.0, -26.0, -22.0, -27.0, 5.0, 18.0, -69.0, -1.0, -15.0, -20.0, -11.0, 33.0, -9.0, 39.0, -18.0, -21.0, 8.0, -39.0, 5.0, 9.0, -26.0, 43.0, -1, -1, 2, 1.081
55, 78, 1, 8, -28.0, 21.0, 13.0, 39.0, -9.0, -2.0, 28.0, 16.0, 63.0, 9.0, 14.0, 36.0, 14.0, 25.0, 23.0, 41.0, 22.0, 48.0, -25.0, -10.0, -20.0, 6.0, 37.0, 17.0, 36.0, 54.0, 11.0, -18.0, 33.0, -20.0, 1, 1, 3, 1.462
55, 78, 1, 9, -6.0, -28.0, 16.0, -39.0, -1.0, -17.0, -13.0, -31.0, -37.0, 3.0, 3.0, 23.0, 10.0, -24.0, -40.0, -19.0, -27.0, 8.0, 21.0, -17.0, 27.0, -31.0, -36.0, -34.0, 6.0, -24.0, -9.0, 14.0, -74.0, -7.0, -1, -1, 6, 2.322
55, 78, 1, 10, 12.0, 11.0, -5.0, 15.0, 9.0, 31.0, -9.0, -11.0, 5.0, 31.0, 7.0, 47.0, -6.0, 15.0, 1.0, -17.0, 23.0, -11.0, 11.0, 43.0, -25.0, 35.0, 56.0, 28.0, -0.0, 34.0, -19.0, -1.0, 14.0, 29.0, 1, 1, 5, 2.158
