56, 79, 1, 1, 10.0, 61.0, 32.0, 14.0, 22.0, -20.0, 4.0, -27.0, -27.0, 23.0, 39.0, 45.0, 26.0, -13.0, -4.0, 14.0, 62.0, -4.0, -49.0, 19.0, 32.0, 1.0, -47.0, -27.0, 48.0, 16.0, 16.0, 21.0, 13.0, 11.0, 1, 1, 4, 1.607
56, 79, 1, 2, 28.0, 1.0, 50.0, -24.0, -10.0, -33.0, 2.0, -2.0, 88.0, 13.0, 3.0, 63.0, 4.0, -30.0, 4.0, -9.0, 5.0, -3.0, 27.0, 24.0, 18.0, 42.0, 9.0, -30.0, -14.0, -7.0, 13.0, -20.0, 18.0, 30.0, 1, 1, 3, 1.359
56, 79, 1, 3, 20.0, -50.0, -27.0, 0.0, -14.0, 10.0, 37.0, 37.0, 9.0, -14.0, -23.0, 44.0, -27.0, -3.0, -10.0, -1.0, -1.0, 12.0, 9.0, 2.0, -27.0, 11.0, -7.0, -66.0, 6.0, -0.0, -45.0, -8.0, -27.0, 4.0, -1, 1, 11, 4.408
56, 79, 1, 4, 25.0, -1.0, 3.0, -21.0, 13.0, -2.0, -3.0, 2.0, -19.0, -13.0, -18.0, -8.0, -15.0, -12.0, -6.0, -26.0, -17.0, -17.0, 11.0, -8.0, -21.0, -26.0, -9.0, 11.0, 56.0, -14.0, -8.0, -17.0, -25.0, -35.0, -1, -1, 14, 5.301
56, 79, 1, 5, -17.0, 1.0, -36.0, -61.0, -11.0, -6.0, -30.0, -58.0, -12.0, 15.0, 28.0, -5.0, 4.0, -4.0, -9.0, -12.0, -47.0, 1.0, -67.0, -39.0, -76.0, -5.0, -27.0, -35.0, -29.0, 13.0, 7.0, 69.0, -8.0, 1.0, -1, -1, 5, 1.937
56, 79, 1, 6, -36.0, -15.0, 0.0, 40.0, 31.0, -24.0, 30.0, 29.0, -36.0, 17.0, 27.0, 57.0, -11.0, -1.0, -36.0, 27.0, 53.0, -43.0, -26.0, 30.0, 47.0, -37.0, 21.0, -12.0, 5.0, -31.0, -7.0, 24.0, 10.0, -41.0, 1, 1, 15, 5.876
56, 79, 1, 7, 29.0, 4.0, 19.0, 0.0, -18.0, -40.0, 17.0, -2.0, -23.0, 18.0, 6.0, 50.0, 4.0, -12.0, 52.0, -1.0, 37.0, -4.0, 28.0, -8.0, -10.0, -1.0, 7.0, 5.0, 4.0, 37.0, 41.0, 18.0, 7.0, 38.0, 1, 1, 13, 4.917
56, 79, 1, 8, 35.0, 19.0, 19.0, 9.0, 9.0, 39.0, 18.0, 4.0, 15.0, 37.0, -25.0, 14.0, 16.0, 23.0, -10.0, -15.0, 58.0, 26.0, -42.0, 31.0, -15.0, 2.0, 5.0, -8.0, -9.0, 17.0, 31.0, 11.0, 21.0, 43.0, 1, 1, 6, 2.343
56, 79, 1, 9, 2.0, -12.0, -22.0, 26.0, 6.0, -20.0, 28.0, 36.0, 15.0, 7.0, -5.0, 27.0, 26.0, -19.0, -41.0, -9.0, 12.0, 8.0, -1.0, -26.0, 40.0, -65.0, 43.0, 2.0, -5.0, 13.0, 23.0, 33.0, -14.0, 3.0, 1, 1, 12, 4.702
56, 79, 1, 10, 7.0, 34.0, -15.0, 34.0, 7.0, -33.0, 4.0, -1.0, 38.0, 14.0, -25.0, 14.0, -17.0, 27.0, -56.0, 18.0, 20.0, 34.0, 10.0, 21.0, 16.0, 24.0, 11.0, 27.0, 21.0, 42.0, 47.0, -7.0, 47.0, -16.0, 1, -1, 16, 6.159
